datetime,count
2011-01-28 06:00:00,28.722266724818933
2011-01-28 07:00:00,47.66748734427029
2011-01-28 08:00:00,104.91321873227382
2011-01-28 09:00:00,44.13856437661036
2011-01-28 10:00:00,23.891358444805586
2011-01-28 11:00:00,23.21966202080391
2011-01-28 12:00:00,22.68077537219359
2011-01-28 13:00:00,26.72131163278241
2011-01-28 14:00:00,39.11934071148401
2011-01-28 15:00:00,52.367156040867826
2011-01-28 16:00:00,99.56919948375345
2011-01-28 17:00:00,149.2629559314171
2011-01-28 18:00:00,144.2795920261416
2011-01-28 19:00:00,105.4207776964015
2011-01-28 20:00:00,63.78696535220702
2011-01-28 21:00:00,52.06919976322049
2011-01-28 22:00:00,33.509585149158546
2011-01-28 23:00:00,30.337355967701903
2011-01-29 00:00:00,17.86297981955848
2011-01-29 01:00:00,18.083123890000316
2011-01-29 02:00:00,11.326964312295136
2011-01-29 03:00:00,5.080872109139084
2011-01-29 04:00:00,0.5876832727077088
2011-01-29 06:00:00,1.6143729637908169
2011-01-29 07:00:00,4.500757667158848
2011-01-29 08:00:00,21.272379013224153
2011-01-29 09:00:00,34.089003563142754
2011-01-29 10:00:00,46.80344060999762
2011-01-29 11:00:00,59.23406110113335
2011-01-29 12:00:00,67.76659820430208
2011-01-29 13:00:00,89.33933244406663
2011-01-29 14:00:00,85.86436154543074
2011-01-29 15:00:00,78.80801116238855
2011-01-29 16:00:00,97.14802544831635
2011-01-29 17:00:00,82.12950274189527
2011-01-29 18:00:00,78.86934200614823
2011-01-29 19:00:00,53.777090861801206
2011-01-29 20:00:00,37.78905180074646
2011-01-29 21:00:00,33.238368164926285
2011-01-29 22:00:00,24.026981194064966
2011-01-29 23:00:00,21.251636615857336
2011-01-30 00:00:00,19.268346489070197
2011-01-30 01:00:00,23.381334350854083
2011-01-30 02:00:00,18.75903997488587
2011-01-30 03:00:00,6.613554265014497
2011-01-30 04:00:00,1.5018804097220424
2011-01-30 05:00:00,1.2691248552618972
2011-01-30 07:00:00,2.4805380683808824
2011-01-30 08:00:00,15.1595889817079
2011-01-30 09:00:00,36.93435270032577
2011-01-30 10:00:00,66.50554222453847
2011-01-30 11:00:00,92.77746192003531
2011-01-30 12:00:00,117.70640856987481
2011-01-30 13:00:00,104.22152064021174
2011-01-30 14:00:00,104.50296850050549
2011-01-30 15:00:00,117.12831288042844
2011-01-30 16:00:00,108.08940320645868
2011-01-30 17:00:00,85.97668272301121
2011-01-30 18:00:00,67.60460764062881
2011-01-30 19:00:00,56.606263648923644
2011-01-30 20:00:00,33.30339148699341
2011-01-30 21:00:00,29.478347278288975
2011-01-30 22:00:00,20.132144488306032
2011-01-30 23:00:00,15.184527768415085
2011-01-31 00:00:00,8.76653647338927
2011-01-31 01:00:00,2.680006871541473
2011-01-31 02:00:00,2.759060426952794
2011-01-31 03:00:00,1.627963242356695
2011-01-31 04:00:00,0.9819758480786209
2011-01-31 05:00:00,2.4036017315030707
2011-01-31 06:00:00,18.85636628516402
2011-01-31 07:00:00,46.95364081533138
2011-01-31 08:00:00,108.70693215535734
2011-01-31 09:00:00,60.37382330410106
2011-01-31 10:00:00,25.399346908857204
2011-01-31 11:00:00,28.47939513497608
2011-01-31 12:00:00,41.66582207796701
2011-01-31 13:00:00,53.213718678694946
2011-01-31 14:00:00,42.23771481012938
2011-01-31 15:00:00,34.236258199136614
2011-01-31 16:00:00,46.0729888916848
2011-01-31 17:00:00,91.86111979733221
2011-01-31 18:00:00,95.37265723434678
2011-01-31 19:00:00,127.89274902790663
2011-01-31 20:00:00,32.79674590769435
2011-01-31 21:00:00,28.887788041001183
2011-01-31 22:00:00,21.658906932046058
2011-01-31 23:00:00,15.600783800037641
2011-02-20 00:00:00,30.206633186873425
2011-02-20 01:00:00,22.61493382432341
2011-02-20 02:00:00,8.022677452413438
2011-02-20 03:00:00,4.053613831917389
2011-02-20 04:00:00,0.3659152396366212
2011-02-20 06:00:00,1.5898783948489794
2011-02-20 07:00:00,4.189625413987849
2011-02-20 08:00:00,17.509227579801937
2011-02-20 09:00:00,42.13546046674603
2011-02-20 10:00:00,89.00871868508634
2011-02-20 11:00:00,122.40794469301277
2011-02-20 12:00:00,143.01380904608
2011-02-20 13:00:00,168.29468778171457
2011-02-20 14:00:00,155.43602082911582
2011-02-20 15:00:00,148.6181948338757
2011-02-20 16:00:00,130.80076014510678
2011-02-20 17:00:00,110.8361458650111
2011-02-20 18:00:00,81.92454350173418
2011-02-20 19:00:00,65.39865522148808
2011-02-20 20:00:00,45.26960622157095
2011-02-20 21:00:00,47.246554466136054
2011-02-20 22:00:00,33.850212894306246
2011-02-20 23:00:00,22.96026532310387
2011-02-21 00:00:00,15.622384420061893
2011-02-21 01:00:00,11.932664969265847
2011-02-21 02:00:00,6.358327622047177
2011-02-21 03:00:00,3.2564553526077624
2011-02-21 04:00:00,2.8106436755811344
2011-02-21 05:00:00,6.440339823322944
2011-02-21 06:00:00,8.898268362363996
2011-02-21 07:00:00,35.60774320041003
2011-02-21 08:00:00,60.409830205243
2011-02-21 09:00:00,69.60790216762648
2011-02-21 10:00:00,77.84952688267987
2011-02-21 11:00:00,87.17915471893673
2011-02-21 12:00:00,99.66419548128565
2011-02-21 13:00:00,24.461945428215447
2011-02-21 14:00:00,84.2005831157197
2011-02-21 15:00:00,62.841079716101014
2011-02-21 16:00:00,37.44639951589132
2011-02-21 17:00:00,72.74818012649504
2011-02-21 18:00:00,46.43182708415504
2011-02-21 19:00:00,37.83937520683878
2011-02-21 20:00:00,18.700640348447713
2011-02-21 21:00:00,23.023071540521663
2011-02-21 22:00:00,14.656593878244205
2011-02-21 23:00:00,9.289130698986563
2011-02-22 06:00:00,24.369845339327803
2011-02-22 07:00:00,76.18460262833294
2011-02-22 08:00:00,180.83830305855201
2011-02-22 09:00:00,108.34099125754287
2011-02-22 10:00:00,37.62094575637035
2011-02-22 11:00:00,49.8682903426529
2011-02-22 12:00:00,61.14535461321953
2011-02-22 13:00:00,60.26306633187416
2011-02-22 14:00:00,56.70597921570655
2011-02-22 15:00:00,63.36271905262959
2011-02-22 16:00:00,78.66957157077175
2011-02-22 17:00:00,152.94785500220834
2011-02-22 18:00:00,154.52378934423885
2011-02-22 19:00:00,99.1231060953251
2011-02-22 20:00:00,71.90066681461805
2011-02-22 21:00:00,57.54167330990402
2011-02-22 22:00:00,33.08209304474351
2011-02-22 23:00:00,19.552495291183224
2011-02-23 00:00:00,8.728439481134044
2011-02-23 01:00:00,3.7595698620363813
2011-02-23 02:00:00,1.458976840955927
2011-02-23 03:00:00,1.2463397001306296
2011-02-23 05:00:00,4.153726690899219
2011-02-23 06:00:00,27.48585570082035
2011-02-23 07:00:00,86.03422579125606
2011-02-23 08:00:00,186.597230851414
2011-02-23 09:00:00,115.17457902787585
2011-02-23 10:00:00,52.64476923886903
2011-02-23 11:00:00,54.55905549126152
2011-02-23 12:00:00,67.2964887803644
2011-02-23 13:00:00,77.53972483114653
2011-02-23 14:00:00,73.19822914855239
2011-02-23 15:00:00,77.97196699146386
2011-02-23 16:00:00,113.82608663208039
2011-02-23 17:00:00,218.3581068580442
2011-02-23 18:00:00,201.71217756636077
2011-02-23 19:00:00,142.11647506384475
2011-02-23 20:00:00,77.5022830994659
2011-02-23 21:00:00,59.681506483750915
2011-02-23 22:00:00,41.825724746620104
2011-02-23 23:00:00,24.723324233573628
2011-02-24 00:00:00,10.475227181069213
2011-02-24 01:00:00,4.629588137187163
2011-02-24 02:00:00,2.8249999584696774
2011-02-24 03:00:00,1.3793858046524958
2011-02-24 05:00:00,4.815343380327246
2011-02-24 06:00:00,30.88989201754823
2011-02-24 07:00:00,87.23833483523065
2011-02-24 08:00:00,222.71954542697955
2011-02-24 09:00:00,117.46636919794008
2011-02-24 10:00:00,49.27057472644269
2011-02-24 11:00:00,54.2831334540712
2011-02-24 12:00:00,76.42442442552952
2011-02-24 13:00:00,76.73242170088635
2011-02-24 14:00:00,65.24988715848166
2011-02-24 15:00:00,28.356163812324365
2011-02-24 16:00:00,42.126503775649596
2011-02-24 17:00:00,111.55318496477194
2011-02-24 18:00:00,92.90028929581322
2011-02-24 19:00:00,45.284743961624976
2011-02-24 20:00:00,54.98002049267983
2011-02-24 21:00:00,38.33145138265084
2011-02-24 22:00:00,15.511594701811951
2011-02-24 23:00:00,20.507373999309138
2011-02-25 00:00:00,13.214316602134183
2011-02-25 01:00:00,6.6414578987985236
2011-02-25 02:00:00,5.921061268751596
2011-02-25 03:00:00,2.19795628478703
2011-02-25 05:00:00,7.284312534837384
2011-02-25 06:00:00,35.48424180309702
2011-02-25 07:00:00,48.963073785649364
2011-02-25 08:00:00,117.479023447108
2011-02-25 09:00:00,35.28464550188828
2011-02-25 10:00:00,13.860091678545782
2011-02-25 11:00:00,98.37909731611505
2011-02-25 12:00:00,57.55013211903737
2011-02-25 13:00:00,55.704751579970036
2011-02-25 14:00:00,48.46073266371763
2011-02-25 15:00:00,116.06358480038313
2011-02-25 16:00:00,100.8863498581621
2011-02-25 17:00:00,149.83085714474421
2011-02-25 18:00:00,142.5523246176604
2011-02-25 19:00:00,100.9241545977919
2011-02-25 20:00:00,54.49511263295124
2011-02-25 21:00:00,54.266291307704066
2011-02-25 22:00:00,42.691371362699556
2011-02-25 23:00:00,35.7074473680616
2011-02-26 00:00:00,30.90111623105341
2011-02-26 01:00:00,17.69308656842642
2011-02-26 02:00:00,6.290105555427529
2011-02-26 03:00:00,7.768756711110736
2011-02-26 04:00:00,2.5150553874518384
2011-02-26 05:00:00,2.5488318401368604
2011-02-26 06:00:00,3.961156670038653
2011-02-26 07:00:00,9.365345459917737
2011-02-26 08:00:00,28.263502892526144
2011-02-26 09:00:00,56.822573577474586
2011-02-26 10:00:00,94.77600612170232
2011-02-26 11:00:00,121.41103129382864
2011-02-26 12:00:00,130.03555923733
2011-02-26 13:00:00,138.36675639595376
2011-02-26 14:00:00,132.0367594448257
2011-02-26 15:00:00,135.7746882884356
2011-02-26 16:00:00,127.0213657942514
2011-02-26 17:00:00,113.60974121929924
2011-02-26 18:00:00,101.16004588352651
2011-02-26 19:00:00,71.59305049435658
2011-02-26 20:00:00,67.95990689224617
2011-02-26 21:00:00,52.04570893110312
2011-02-26 22:00:00,47.965695298019014
2011-02-26 23:00:00,43.56591876929371
2011-02-27 00:00:00,22.370643295981445
2011-02-27 01:00:00,29.842682515123084
2011-02-27 02:00:00,18.393254300911742
2011-02-27 03:00:00,9.17412591205395
2011-02-27 04:00:00,2.3075185485596004
2011-02-27 06:00:00,2.8075772643702894
2011-02-27 07:00:00,6.568036457516633
2011-02-27 08:00:00,30.758302953826522
2011-02-27 09:00:00,68.44713230373576
2011-02-27 10:00:00,106.80762580739632
2011-02-27 11:00:00,152.44941545082284
2011-02-27 12:00:00,169.28387673077702
2011-02-27 13:00:00,171.94137617876657
2011-02-27 14:00:00,170.70652375110024
2011-02-27 15:00:00,195.11398771930203
2011-02-27 16:00:00,231.16188353455541
2011-02-27 17:00:00,137.780726944288
2011-02-27 18:00:00,105.65619179009704
2011-02-27 19:00:00,88.81167664755878
2011-02-27 20:00:00,57.33632979671969
2011-02-27 21:00:00,51.3883483049633
2011-02-27 22:00:00,33.297233579681915
2011-02-27 23:00:00,23.21621493894049
2011-02-28 00:00:00,16.083516021054574
2011-02-28 01:00:00,3.083024203600167
2011-02-28 03:00:00,1.7400781074257816
2011-02-28 05:00:00,8.183071076534421
2011-02-28 06:00:00,39.79648766795171
2011-02-28 07:00:00,92.11074905472753
2011-02-28 08:00:00,153.6755752791885
2011-02-28 09:00:00,94.00480046836466
2011-02-28 10:00:00,67.26871537206209
2011-02-28 11:00:00,90.66208672562428
2011-02-28 12:00:00,110.25107767900343
2011-02-28 13:00:00,25.39884968005233
2011-02-28 14:00:00,15.527057307564696
2011-02-28 15:00:00,14.711813623294985
2011-02-28 16:00:00,28.83850390482326
2011-02-28 17:00:00,38.23777088301378
2011-02-28 18:00:00,72.45744064341892
2011-02-28 19:00:00,27.573056662769126
2011-02-28 20:00:00,18.18023934913309
2011-02-28 21:00:00,37.86147592078213
2011-02-28 22:00:00,12.22005369026548
2011-02-28 23:00:00,12.400520130079126
2011-03-20 00:00:00,37.98134954277707
2011-03-20 01:00:00,29.734277448956902
2011-03-20 02:00:00,22.3560380891817
2011-03-20 03:00:00,15.127735090415536
2011-03-20 04:00:00,2.3819160921212212
2011-03-20 05:00:00,2.7987845233813364
2011-03-20 06:00:00,3.9879572528673974
2011-03-20 07:00:00,9.749844411584226
2011-03-20 08:00:00,28.521405886335913
2011-03-20 09:00:00,73.33595146502437
2011-03-20 10:00:00,111.1352331386392
2011-03-20 11:00:00,167.91344517856865
2011-03-20 12:00:00,170.63489715013608
2011-03-20 13:00:00,207.90196244738314
2011-03-20 14:00:00,188.1891497300996
2011-03-20 15:00:00,190.271715457918
2011-03-20 16:00:00,186.44548995173804
2011-03-20 17:00:00,142.15387725314173
2011-03-20 18:00:00,119.18307999927164
2011-03-20 19:00:00,76.79011734232049
2011-03-20 20:00:00,49.449054364458696
2011-03-20 21:00:00,53.200730049300134
2011-03-20 22:00:00,38.469643764787264
2011-03-20 23:00:00,19.600248222965735
2011-03-21 00:00:00,9.3147239863831
2011-03-21 01:00:00,6.696746525542361
2011-03-21 02:00:00,4.909842586410214
2011-03-21 03:00:00,2.3916736110511527
2011-03-21 05:00:00,7.874002837826542
2011-03-21 06:00:00,38.578803309356175
2011-03-21 07:00:00,43.58898172917529
2011-03-21 08:00:00,127.78192132522871
2011-03-21 09:00:00,86.47671156277333
2011-03-21 10:00:00,68.8760651528212
2011-03-21 11:00:00,86.11822313070724
2011-03-21 12:00:00,98.86248582873635
2011-03-21 13:00:00,130.2914251337314
2011-03-21 14:00:00,124.97535255749156
2011-03-21 15:00:00,140.19136340927278
2011-03-21 16:00:00,204.39108345723548
2011-03-21 17:00:00,435.0302327801151
2011-03-21 18:00:00,418.439364025045
2011-03-21 19:00:00,278.05467705601967
2011-03-21 20:00:00,195.5712444673052
2011-03-21 21:00:00,49.66563690045754
2011-03-21 22:00:00,56.1449962202992
2011-03-21 23:00:00,34.57486322921501
2011-03-22 00:00:00,24.279988948008093
2011-03-22 01:00:00,7.743246337294408
2011-03-22 02:00:00,6.580993823716309
2011-03-22 03:00:00,3.2131119142370905
2011-03-22 04:00:00,3.4735154252969678
2011-03-22 05:00:00,13.160203330950386
2011-03-22 06:00:00,48.5476833011649
2011-03-22 07:00:00,176.24511880501387
2011-03-22 08:00:00,284.9775619341192
2011-03-22 09:00:00,146.865359683417
2011-03-22 10:00:00,92.26493995107197
2011-03-22 11:00:00,102.30499980290074
2011-03-22 12:00:00,134.94501721389716
2011-03-22 13:00:00,146.12042493648727
2011-03-22 14:00:00,136.55477449189002
2011-03-22 15:00:00,145.29369447373864
2011-03-22 16:00:00,207.92318092736514
2011-03-22 17:00:00,422.34411057461244
2011-03-22 18:00:00,423.22536504525044
2011-03-22 19:00:00,225.02189735467817
2011-03-22 20:00:00,134.25471862632324
2011-03-22 21:00:00,93.70257544760855
2011-03-22 22:00:00,72.57073595360828
2011-03-22 23:00:00,40.7777416322042
2011-03-23 00:00:00,13.219529774002089
2011-03-23 01:00:00,6.261195911399572
2011-03-23 02:00:00,6.743645842763046
2011-03-23 03:00:00,2.75198911116335
2011-03-23 05:00:00,10.713739871207256
2011-03-23 06:00:00,38.57800123010946
2011-03-23 07:00:00,86.95734140242548
2011-03-23 08:00:00,229.68780696260387
2011-03-23 09:00:00,120.23599632619386
2011-03-23 10:00:00,48.73286789710862
2011-03-23 11:00:00,58.447212259963216
2011-03-23 12:00:00,50.96969215901026
2011-03-23 13:00:00,50.8683868448333
2011-03-23 14:00:00,62.69269644516094
2011-03-23 15:00:00,77.35814954661001
2011-03-23 16:00:00,147.38379291102643
2011-03-23 17:00:00,309.55762281315805
2011-03-23 18:00:00,151.56965856412603
2011-03-23 19:00:00,106.16475620384941
2011-03-23 20:00:00,11.177931793963394
2011-03-23 21:00:00,11.678222519764075
2011-03-23 22:00:00,43.73889416473305
2011-03-23 23:00:00,13.859379568298232
2011-03-24 00:00:00,8.424784576181843
2011-03-24 01:00:00,3.2172428702393363
2011-03-24 02:00:00,4.563063648973204
2011-03-24 03:00:00,2.1804591578749717
2011-03-24 04:00:00,2.1013924755200732
2011-03-24 05:00:00,7.8633797881312635
2011-03-24 06:00:00,39.96577997452333
2011-03-24 07:00:00,61.67070750808374
2011-03-24 08:00:00,98.84310712464698
2011-03-24 09:00:00,111.17298948717239
2011-03-24 10:00:00,30.92031909497336
2011-03-24 11:00:00,45.79481961485527
2011-03-24 12:00:00,83.92505172195177
2011-03-24 13:00:00,89.1335721901549
2011-03-24 14:00:00,85.37277513050418
2011-03-24 15:00:00,80.31741923854895
2011-03-24 16:00:00,111.3011134724934
2011-03-24 17:00:00,207.5765837692411
2011-03-24 18:00:00,208.43656682901604
2011-03-24 19:00:00,154.87265563594502
2011-03-24 20:00:00,100.61309637144804
2011-03-24 21:00:00,70.91696707614959
2011-03-24 22:00:00,60.86255831829096
2011-03-24 23:00:00,33.75264492248319
2011-03-25 00:00:00,17.220609070147724
2011-03-25 01:00:00,7.391985437836619
2011-03-25 02:00:00,2.989869585071592
2011-03-25 03:00:00,3.388230987679916
2011-03-25 04:00:00,1.919799890592894
2011-03-25 05:00:00,6.475908196959694
2011-03-25 06:00:00,32.42498150948545
2011-03-25 07:00:00,91.89207641920638
2011-03-25 08:00:00,219.4854232364359
2011-03-25 09:00:00,151.99876356540065
2011-03-25 10:00:00,68.59279203752115
2011-03-25 11:00:00,100.04281310497446
2011-03-25 12:00:00,125.58798682893018
2011-03-25 13:00:00,127.40659093287867
2011-03-25 14:00:00,118.9625331238713
2011-03-25 15:00:00,108.75370935856967
2011-03-25 16:00:00,146.58979067052982
2011-03-25 17:00:00,227.32997805999707
2011-03-25 18:00:00,214.92164771625963
2011-03-25 19:00:00,140.95466630827747
2011-03-25 20:00:00,98.41222680178704
2011-03-25 21:00:00,75.29388715934053
2011-03-25 22:00:00,53.63424567498156
2011-03-25 23:00:00,38.3219532753926
2011-03-26 00:00:00,39.54692926564515
2011-03-26 01:00:00,27.889278910949393
2011-03-26 02:00:00,18.146899721955222
2011-03-26 03:00:00,7.127074473742053
2011-03-26 04:00:00,3.036128114002496
2011-03-26 05:00:00,3.86393908707231
2011-03-26 06:00:00,5.671047948646719
2011-03-26 07:00:00,28.543317675668856
2011-03-26 08:00:00,49.946442156852484
2011-03-26 09:00:00,91.7965825298642
2011-03-26 10:00:00,107.44887025674416
2011-03-26 11:00:00,131.60716226966176
2011-03-26 12:00:00,160.570468858688
2011-03-26 13:00:00,160.64305948125067
2011-03-26 14:00:00,170.09403960875363
2011-03-26 15:00:00,187.28163133793987
2011-03-26 16:00:00,181.0585861111743
2011-03-26 17:00:00,148.8671766076383
2011-03-26 18:00:00,133.50306803218245
2011-03-26 19:00:00,89.23901841956297
2011-03-26 20:00:00,60.342575900117566
2011-03-26 21:00:00,49.38207889107004
2011-03-26 22:00:00,47.01084009651568
2011-03-26 23:00:00,37.378299026664415
2011-03-27 00:00:00,41.49105425895723
2011-03-27 01:00:00,33.68557089925969
2011-03-27 02:00:00,21.163263417568242
2011-03-27 03:00:00,8.24092833019855
2011-03-27 04:00:00,3.2741610731885458
2011-03-27 06:00:00,4.732598802276244
2011-03-27 07:00:00,13.821170596777291
2011-03-27 08:00:00,34.22099692687764
2011-03-27 09:00:00,68.64461221507699
2011-03-27 10:00:00,93.20911770043014
2011-03-27 11:00:00,123.85210050968179
2011-03-27 12:00:00,142.89629203594455
2011-03-27 13:00:00,160.82977165977184
2011-03-27 14:00:00,162.11107334450432
2011-03-27 15:00:00,161.90726837933067
2011-03-27 16:00:00,171.49828374885027
2011-03-27 17:00:00,136.84216710238945
2011-03-27 18:00:00,118.66687464133753
2011-03-27 19:00:00,88.5322900007787
2011-03-27 20:00:00,50.66234035790828
2011-03-27 21:00:00,40.73542061513871
2011-03-27 22:00:00,36.27363099496774
2011-03-27 23:00:00,23.749872636898957
2011-03-28 00:00:00,9.985559633476392
2011-03-28 01:00:00,5.922137223832462
2011-03-28 02:00:00,5.91339910402535
2011-03-28 03:00:00,3.5355774177209653
2011-03-28 05:00:00,6.27207341508408
2011-03-28 06:00:00,39.71385611262631
2011-03-28 07:00:00,120.93129580537986
2011-03-28 08:00:00,252.70384485448955
2011-03-28 09:00:00,143.8250312637435
2011-03-28 10:00:00,72.30474071315025
2011-03-28 11:00:00,66.38388043094065
2011-03-28 12:00:00,83.19580062853129
2011-03-28 13:00:00,89.60762685363227
2011-03-28 14:00:00,95.27454932475395
2011-03-28 15:00:00,96.2383447318568
